ID	CODE	SUBCODE	description	Numric 1	DATE	Remarks
15	3	127	קערה פלסטיק עגולה קנווד שף                                	97.5	01/01/2001	
15	3	128	קערה נירוסטה קנווד KVL-6100                               	508	01/01/2001	
15	3	129	קערה פלסטיק מייג'ור                                       	188	01/01/2001	
15	3	130	קערה קיצ'נאיד 3 ליטר                                      	260	01/01/2001	
15	3	131	קשת פתיחה KMM-710/750/770                                 	63	01/01/2001	
15	3	132	קשת פתיחה למיקסר קנווד KM305/610                          	63	01/01/2001	
15	3	133	"רגליות גומי למיקסר קנווד שף,מייג'ור (סט)                  "	38.5	01/01/2001	
15	3	134	רגליות גומי ל KMIX (סט 5 רגליות)                          	38.5	01/01/2001	
15	3	135	רגליות גומי לקנווד מייג'ור 750/770                        	38.5	01/01/2001	
15	3	136	תושבת גומי לקערה קנווד שף/מייג'ור                         	38	01/01/2001	
15	3	137	תושבת נעילה לגוף בשר XIM-K                                	64	01/01/2001	
15	3	138	תושבת גומי שחורה מנוע 700                                 	22	01/01/2001	
15	3	139	תושבת (תחתית) לקערה למיקסר קיימיקס                        	96	01/01/2001	
15	3	140	לבד (פילטר ספיגה מתחת לגירבוקס תחתון)                     	32.5	01/01/2001	
15	3	141	לקקן מרית קנווד                                           	38	01/01/2001	
15	3	142	פחמים 900                                                 	57	01/01/2001	
15	4		אביזר לקוביות מג'ימיקס	353	01/01/2001	
15	4		בסיס למסחטת מיץ גזר פיליפס HR-7776/8	186	01/01/2001	
15	4		בייס סכינים מוט בראון 5150-5160	72	01/01/2001	
15	4		דוחסן קנווד 782/783/606	31	01/01/2001	
15	4		דוחסן אוניברסלי קנווד	38	01/01/2001	
15	4		גיר גדול 2 כניסות (שחור) מוט בראון	135	01/01/2001	
15	4		גיר למקצפים FPM-800	98	01/01/2001	
15	4		גיר גדול 2 גלים קוצץ בראון 4191/4193	81	01/01/2001	
15	4		מחזיק דיסקה קנווד 65.560	55	01/01/2001	
15	4		גיר גדול 4 גלים שחור/לבן מוט בראון	83	01/01/2001	
15	4	10	דוחס מג'ימיקס 3200XL/4200XL/5200XL/6200XL                 	109	01/01/2001	
15	4	11	דוחסן קנווד FP-920                                        	46	01/01/2001	
15	4	12	דיסקת ג'וליאן אוכל סיני קנווד FPM-800                     	105	01/01/2001	
15	4	13	דיסקת גירוד פומפי'ה דקה/עבה BOSCH 3200                    	80	01/01/2001	
15	4	14	דיסקת ג'וליאן אוכל סיני קנווד FP-920/911/912              	109	01/01/2001	
15	4	15	דיסקת פומפי'ה/פריסה עבה קנווד FDP-600/782/783             	72	01/01/2001	
15	4	16	דיסקת אוכל סיני ג'וליאן מג'ימיקס 4200/5200                	157	01/01/2001	
15	4	17	דיסקת פריסה/פומפיה עבה קנווד FDP-303                      	75	01/01/2001	
15	4	18	זרוע (מטאטא) למקצץ קנווד AT-340                           	38	01/01/2001	
15	4	19	דיסקת פריסה בוש /ENR-MCM-5527                             	140	01/01/2001	
15	4	20	דיסקת פרמיזן (גירוד גבינה) קנווד FDM-301                  	56	01/01/2001	
15	4	21	כוס בלנדר  בוש MCM-5529 ריקה                              	132	01/01/2001	
15	4	22	כוס בלנדר בוש MCM-5529 קומפלט                             	186	01/01/2001	
15	4	23	כוס בלנדר קנווד FPM-800                                   	40	01/01/2001	
15	4	24	כרטיס אלקטרוני פיליפס HR-7774                             	220	01/01/2001	
15	4	25	כרטיס אלקטרוני (מעגל גדול+קטן) K-650 FX-30בראון           	168	01/01/2001	
15	4	26	כרטיס אלקטרוני BOSCH ENRMCM812M844/01                     	330	01/01/2001	
15	4	27	מפסק הפעלה קנווד FP-690                                   	80	01/01/2001	
15	4	28	מחזיק דיסקה קנווד FDP-640/643                             	80	01/01/2001	
15	4	29	מחזיק סכין קונוס BOSCH ENR MCM 5529RU/02                  	58	01/01/2001	המחירים כוללים מעמ
15	4	30	מחזיק דיסקה BOSCH ENR MCM 5529 (צורת הגה) אפור            	149.5	01/01/2001	
15	4	31	מחזיק דיסקה BOSCH ENR MCM 64085 (צורת הגה) לבן            	149.5	01/01/2001	
15	4	32	מחזיק דיסקה קנווד FHM-155/152                             	55	01/01/2001	
15	4	33	מחזיק דיסקה בוש ENR-MCM-5527                              	55	01/01/2001	
15	4	34	מחזיק דיסקה קנווד FDP-600                                 	58	01/01/2001	
15	4	35	מחזיק דיסקה בראון K-650                                   	75	01/01/2001	
15	4	36	ציר מחזיק דיסקה קנווד FP-481/734/690/723/910/911          	75	01/01/2001	
15	4	37	ציר מחזיק דיסקה קנווד 782/783 FDM                         	58	01/01/2001	
15	4	38	ציר מחזיק דיסקה פיליפס HR-7761/62                         	75	01/01/2001	
15	4	39	ציר מחזיק דיסקה BOSCH דגם:ENR MCM3401M/01                 	75	01/01/2001	
15	4	40	ציר מרכזי משונן (עם פין מתכת) בוש  ENR MCM5529            	55	01/01/2001	
15	4	41	מחזיק דיסקה BOSCH 55271L                                  	97.5	01/01/2001	
15	4	42	מחזיק דיסקה סאוטר FP-222/SG500                            	65	01/01/2001	
15	4	43	ציר (גיר) מחזיק דיסקה קנווד FP-970/971                    	100	01/01/2001	
15	4	44	מכסה BOSCH MCM 3200/3110                                  	83	01/01/2001	
15	4	45	מכסה סאוטר FP-443/635                                     	109	01/01/2001	
15	4	46	מכסה מולינקס מסטרשף 5000 .FP-513/519                      	166	01/01/2001	
15	4	47	מכסה  920/FP-481/690/911/912                              	114.5	01/01/2001	
15	4	48	מכסה-FPM-903                                              	100	01/01/2001	
15	4	49	מכסה FPM-800/810 קנווד                                    	161	01/01/2001	
15	4	50	מכסה FDM-783/782                                          	75	01/01/2001	
15	4	51	מכסה קנווד FP-723                                         	75	01/01/2001	
15	4	52	מכסה מסחטת גזר קנווד JE-850                               	161	01/01/2001	
15	4	53	מכסה בוש ENR MCM 5527/5529                                	118	01/01/2001	
15	4	54	מכסה בוש ENR-MCM 2006/02                                  	80	01/01/2001	
15	4	55	מכסה בראון K-600/650/3205/FP3010/3020                     	82	01/01/2001	
15	4	56	מכסה קנווד FDP-606                                        	75	01/01/2001	
15	4	57	מכסה קנווד FDM-301/304/FPP225                             	80	01/01/2001	
15	4	58	מכסה מורפי ריצ'רדס 48651                                  	97.5	01/01/2001	
15	4	59	מכסה מורפי ריצ'רדס 48438                                  	82	01/01/2001	
15	4	60	מכסה לקערת פלסטיק בראון K-3000 / KM-3050                  	75	01/01/2001	
15	4	61	מכסה מג'ימיקס 4100/5100  אין להשיג! רק סט מחליף לXL       	590	01/01/2001	
15	4	62	מכסה מסחטת גזר גרץ GR-1320                                	82	01/01/2001	
15	4	63	מכסה מג'ימיקס 2100/3100                                   	189	01/01/2001	
15	4	64	מכסה מג'ימיקס 4200/5200                                   	238.5	01/01/2001	
15	4	65	מכסה מג'ימיקס 3000/4000/5000                              	199	01/01/2001	
15	4	66	מכסה מג'ימיקס 3200                                        	207	01/01/2001	
15	4	67	מכסה לבן מג'ימיקס 5200XL/4200XL                           	262	01/01/2001	
15	4	68	מכסה אדום מג'ימיקס 4200XL/5200XL                          	268	01/01/2001	
15	4	69	מכסה לקערה בוש BOSCH ENRMCM64080/01                       	118	01/01/2001	
15	4	70	מכסה מג'ימיקס 5200XL /4200XLפתח רחב                       	255.5	01/01/2001	
15	4	71	מכסה מורפי ריצ'רדס 02684                                  	118	01/01/2001	
15	4	72	מכסה מורפי ריצ'רדס 20584                                  	118	01/01/2001	
15	4	73	מכסה מורפי ריצ'רדס 48438                                  	79	01/01/2001	
15	4	74	מכסה קנווד FDP-64/644                                     	0	01/01/2001	
15	4	75	מכסה סימנס ENR-MK 22101                                   	82	01/01/2001	
15	4	76	מכסה פיליפס HR-7761                                       	159	01/01/2001	
15	4	77	מכסה פיליפס HR-7761                                       	159	01/01/2001	
15	4	78	מכסה מולינקס D-56                                         	95	01/01/2001	
15	4	79	מכסה קנווד 437                                            	68	01/01/2001	
15	4	80	מכסה קערה בראון 006-K                                     	85	01/01/2001	
15	4	81	"מנוע בראון K-600/650 ,FX-3030                             "	194	01/01/2001	
15	4	82	מנוע FP-910/911/FPX-932                                   	452	01/01/2001	
15	4	83	מנוע קנווד FP-970/971                                     	420	01/01/2001	
15	4	84	מנוע BOSCH ENR MCM 5529                                   	268	01/01/2001	
15	4	85	מנוע מג'ימיקס 5100                                        	634	01/01/2001	
15	4	86	מנוע קנווד FPM-800                                        	397	01/01/2001	
15	4	87	מסחטת גזר 096/095/184-PF                                  	168	01/01/2001	
15	4	88	מסחטת גזר מג'ימיקס 4200/5200                              	293	01/01/2001	
15	4	89	מסחטת הדרים 029/119/019/096-PF                            	112	01/01/2001	
15	4	90	מסחטת הדרים 522/022-PF                                    	94	01/01/2001	
15	4	91	מסחטת הדר מג'ימיקס 4200/5200                              	252	01/01/2001	
15	4	92	מסננת/סכין מג'ימיקס LE DUO-XL                             	315	01/01/2001	
15	4	93	מעטפת (כיסוי עליון) מג'ימיקס 3200                         	236	01/01/2001	
15	4	94	מעטפת עליונה (מכסה מנוע) מג'ימיקס 5200                    	395	01/01/2001	
15	4	95	מעגל גדול FP-920                                          	98	01/01/2001	
15	4	96	מעגל פנימי FP-690                                         	69	01/01/2001	
15	4	97	מקצפה קומפלט FDM-903                                      	75	01/01/2001	
15	4	98	מקצפה משולבת FPP-225/FP-250                               	153	01/01/2001	
15	4	99	מקצפה 029-PF )מקצפי נירוסטה(                              	162	01/01/2001	י פלסטיק
15	4	100	מקצף BOSCH ENR MUM 6N21                                   	58	01/01/2001	
15	4	101	מקשר מנוע מרכזי שחור פיליפס HR-7774                       	55	01/01/2001	
15	4	102	מקשר מרכזי שחור בוש 68885/ENR-MCM 64085                   	63	01/01/2001	
15	4	103	מקשר משונן חיצוני קנווד FPM-800                           	55	01/01/2001	
15	4	104	מקשר מנוע FP-723/734                                      	45	01/01/2001	
15	4	105	מקשר מנוע מרכזי (קופלונג) קנווד FPM-800                   	57	01/01/2001	
15	4	106	סירה בית מקצפים ל BOSCH ENR MUM 6N21                      	80	01/01/2001	
15	4	107	סכין קטן בראון MR-400                                     	49	01/01/2001	
15	4	108	סכין קנווד FP-120                                         	46	01/01/2001	
15	4	109	סכין קנווד FDM-782/783                                    	82	01/01/2001	
15	4	110	סכין לאביזר קוביות מג'ימיקס                               	150	01/01/2001	
15	4	111	סכין קיצ'נאיד 5KFP0925E                                   	273	01/01/2001	
15	4	112	סכין קנווד FPM-800                                        	124	01/01/2001	
15	4	113	סכין בראון K-600/650                                      	109	01/01/2001	
15	4	114	סכין גדולה FP-911/912/920/959/479/690                     	166	01/01/2001	
15	4	115	סכין זקש 118                                              	82	01/01/2001	
15	4	116	סכין קנווד FP-101/110                                     	65	01/01/2001	
15	4	117	סכין קוביות מג'ימיקס 6200                                 	161	01/01/2001	
15	4	118	סכין קנווד FP-120/190                                     	46	01/01/2001	
15	4	119	סכין קנווד FP-970/971                                     	165	01/01/2001	
15	4	120	סכין מג'ימיקס 2000                                        	182	01/01/2001	
15	4	121	סכין מג'ימיקס 3100                                        	191.5	01/01/2001	
15	4	122	סכין מג'ימיקס 3200                                        	190	01/01/2001	
15	4	123	סכין (שחורה) מג'ימיקס 4100/4200/4200XL                    	246	01/01/2001	
15	4	124	סכין  פלדה 5200/5200XL                                    	255.5	01/01/2001	
15	4		12	0	01/01/2001	
15	4	126	סכין בצק מג'ימיקס 4200/4200XL                             	97	01/01/2001	
15	4	127	סכין אמקור                                                	42	01/01/2001	
15	4	128	סכין מולינט-S                                             	119	01/01/2001	
15	4	129	סכין מולינקס 141-APD                                      	125	01/01/2001	
15	4	130	סכין מולינקס 321                                          	118	01/01/2001	
15	4	131	סכין מורפי ריצ' 60584                                     	84	01/01/2001	
15	4	132	סכין מיני מג'ימיקס                                        	159	01/01/2001	
15	4	133	סכין מסטרשף-56                                            	119	01/01/2001	
15	4	134	סכין בראון 4191/4193 בתוך הקערה                           	72	01/01/2001	
15	4	135	רצועה מורפי ריצ'רדס 48438                                 	64	01/01/2001	
15	4	136	רצועה קנווד FP-110                                        	61.5	01/01/2001	
15	4	137	סכין קנווד 025-BH                                         	42	01/01/2001	
15	4	138	סכין קרופס רוטרי 005/107                                  	133	01/01/2001	
15	4	139	סכין-S קנווד 004-PF                                       	146	01/01/2001	
15	4	140	דיסקה פריסה/פומפיה עבה FPM-800                            	105	01/01/2001	
15	4	141	פומפיה 1-CR                                               	118	01/01/2001	
15	4	142	פומפיה דקה קנווד 096-PF                                   	95	01/01/2001	
15	4	143	פומפיה עבה בראון 006-K החדש                               	50	01/01/2001	
15	4	144	פומפיה עבה מג'ימיקס 0003                                  	97	01/01/2001	
15	4	145	"פומפיה דקה/גסה (C4,C5) זקש 116                            "	74	01/01/2001	
15	4	146	פומפיה/פריסה דקה FPP-225                                  	89	01/01/2001	
15	4	147	פומפיה/פריסה דקה מג'ימיקס 0004                            	108	01/01/2001	
15	4	148	פומפיה/פריסה עבה FP-370/470                               	96	01/01/2001	
15	4	149	פטריית הדרים קנווד FP-920                                 	46	01/01/2001	
15	4	150	פטרית הדרים בוש                                           	49	01/01/2001	
15	4	151	פטרית הדרים קנווד FPM-800/810                             	46	01/01/2001	
15	4	152	צ'יפס מג'ימיקס 4200 אין להשיג.ראה הערה למטה.              	157	01/01/2001	
15	4	153	צ'יפס מג'ימיקס 4100/5100                                  	97	01/01/2001	
15	4	154	צ'יפס FP-690/734/723/724                                  	96	01/01/2001	
15	4	155	צ'יפס עבה מג'ימיקס 5200                                   	125	01/01/2001	
15	4	156	ציר דיסקה FP-220/221                                      	58	01/01/2001	
15	4	157	ציר דיסקה פיליפס 6/5/HR7774                               	140	01/01/2001	
15	4	158	ציר מחזיק דיסקה FPM-800/810                               	96	01/01/2001	
15	4		15	0	01/01/2001	
15	4	160	ציר דיסקה בוש TS-11MC                                     	55	01/01/2001	
15	4	161	ציר מחזיק דיסקה מג'ימיקס 4000 ישן                         	85	01/01/2001	
15	4	162	מחזיק דיסקה מג'ימיקס 4200XL/5200XL/6200/XL                	85	01/01/2001	
15	4	163	ציר מנוע מג'ימיקס 5200/5200XL                             	90	01/01/2001	
15	4	164	ציר מנוע 0012/0002 מג'ימיקס                               	51	01/01/2001	
15	4	165	ציר מנוע מג'ימיקס 4100/4200                               	80	01/01/2001	
15	4	166	ציר מנוע מג'ימיקס 3200/3150/3100                          	80	01/01/2001	
15	4		16	0	01/01/2001	
15	4	168	ציר מחזיק דיסקה אמקור FP-395                              	54	01/01/2001	
15	4	169	ציר ראשי FPM-800                                          	80	01/01/2001	
15	4	170	קערה קנווד FPM-903                                        	249.5	01/01/2001	
15	4	171	קערה ומכסה קנווד FHM-152/155  (מגיע כסט אין בנפרד)        	192	01/01/2001	
15	4	172	קערה מולינקס FP-82/FP-86                                  	167.5	01/01/2001	
15	4	173	קבל 60 מיקרו למג'ימיקס                                    	108	01/01/2001	
15	4	174	קערה קנווד FDM-301SS                                      	75	01/01/2001	
15	4	175	קערה פיליפס HR-7774                                       	287	01/01/2001	
15	4	176	קערה גדולה קנווד FPM-800                                  	290	01/01/2001	
15	4	177	קערה בוש ENR MCM 3201                                     	159	01/01/2001	
15	4	178	קערה BOSCH MCM3110                                        	96	01/01/2001	
15	4	179	קערה קנווד FDP-606                                        	109	01/01/2001	
15	4	180	קערה קנווד FDM-783/782                                    	135	01/01/2001	
15	4	181	קערה FP-920/910/911/959                                   	150	01/01/2001	
15	4	182	קערה FP-220/225/210                                       	96	01/01/2001	
15	4	183	קערה+מכסה+דוחסן קנווד FDP 643/644                         	132	01/01/2001	
15	4	184	קערה פיליפס HR-7761                                       	166	01/01/2001	
15	4	185	ציר כובע משונן (קופלונג) BOSCH ENR MCM5529                	59	01/01/2001	
15	4	186	קערה בראון 3210 / K-3000 (מקשר תחתון אפור גדול)           	169	01/01/2001	
15	4	187	קערה בראון K-600/650                                      	161	01/01/2001	
15	4	188	קערה מיני 4200/5200/6200 גם XL                            	101	01/01/2001	
15	4	189	קערה ידית אדומה מג'ימיקס XL 4200                          	245	01/01/2001	
15	4	190	קערה מיקס שף מורפי ריצ'רדס 48651                          	190	01/01/2001	
15	4	191	קערה מג'ימיקס 5200XL ידית שחורה                           	255	01/01/2001	
15	4	192	קערה סאוטר FP-635/445/656/517                             	109	01/01/2001	
15	4	193	קערה סימנס ENR-MK 22101                                   	109	01/01/2001	
15	4	194	קערה מג'ימיקס 2000                                        	238	01/01/2001	
15	4	195	קערה מג'ימיקס 3000                                        	246	01/01/2001	
15	4	196	קערה מג'ימיקס 3200                                        	190	01/01/2001	
15	4	197	קערה מג'ימיקס 4100                                        	251	01/01/2001	
15	4	198	קערה מג'ימיקס 5100                                        	247	01/01/2001	
15	4	199	קערה מג'ימיקס 5200/5200XL אדום/שחור                       	255.5	01/01/2001	
15	4	200	קערה מג'ימיקס 2800S                                       	330	01/01/2001	
15	4	201	קערה מג'ימיקס 5000                                        	199	01/01/2001	
15	4	202	קערה קטנה 350 ML מוט בראון                                	72	01/01/2001	
15	4	203	קערה מורפי ריצ'רדס 53484/20584                            	103	01/01/2001	
15	4	204	קערה מסטרשף 053                                           	77	01/01/2001	
15	4	205	קערה מסטרשף 056                                           	185	01/01/2001	
15	4	206	קערה מצולעת קוצץ בראון                                    	68	01/01/2001	
15	4	207	קערה פיליפס 1/0477                                        	119	01/01/2001	
15	4	208	קערה קוצץ בראון ישן 9614                                  	90	01/01/2001	
15	4	209	קערה קוצץ ירקו קנווד 501-MK                               	99	01/01/2001	
15	4	210	קערה קנווד FDM-783                                        	96	01/01/2001	
15	4	211	קערה בראון MR-400                                         	55	01/01/2001	
15	4	212	קערה קנווד 723-734                                        	131	01/01/2001	
15	4	213	רשת מסחטת גזר LE DUO PLUS XL                              	236	01/01/2001	
15	4	214	רגלית גומי עגולה מג'ימיקס                                 	27	01/01/2001	
15	4	215	רצועה FP 110                                              	55	01/01/2001	
15	4	216	רצועה לקוצץ 899-A                                         	0	01/01/2001	
15	4	217	דוחסן מג'ימיקס 5100                                       	94	01/01/2001	
15	4	218	קערה המילטון 235                                          	98	01/01/2001	
15	4	219	ציר מחזיק דיסקה המילטון 235                               	54	01/01/2001	
15	4	220	דיסקת פומפיהמורפי ריצ'48651                               	92	01/01/2001	
15	4	221	קערה קנווד FPX-931-934                                    	159	01/01/2001	
15	4	222	מכסה קנווד FPX-931-934                                    	115	01/01/2001	
15	4	223	מ.גזר מג'ימיקס לה דו XL                                   	0	01/01/2001	
15	5			0	01/01/2001	
15	5		"ג""ש MG600 אמצעי ועליון סט"	108	01/01/2001	
15	5		"ג""ש MG-600 תחתון,עליון,אמצעי -סט"	132	01/01/2001	
15	5		"ג""ש אמצעי 6-VH"	58	01/01/2001	
15	5		"ג""ש אמצעי סאוטר MG-975 (מתאים גם לאמקור MG-950)"	55	01/01/2001	
15	5		"ג""ש עליון סאוטר MG-975 (מתאים גם לאמקור MG-950)"	75	01/01/2001	
15	5		"ג""ש אקס )עליון( 054-GM"	0	01/01/2001	
15	5		"ג""ש תחתון מ.בשר בראון"	80	01/01/2001	
15	5		"ג""ש עליון בראון"	96	01/01/2001	
15	5		"ג""ש גדול/קטן קנווד MG-360"	55	01/01/2001	
15	5	10	"ג""ש קטן בראון                                             "	75	01/01/2001	
15	5	11	"ג""ש קטן 6-VH                                              "	56	01/01/2001	
15	5	12	"ג""ש קטן  MG-450                                           "	72	01/01/2001	
15	5	13	"ג""ש גדול MG-450                                           "	75	01/01/2001	
15	5	14	"גוף בשרMG-450,KM-305) A-950)                              "	100	01/01/2001	
15	5	15	גוף בשר קיימיקס AX-950                                    	110	01/01/2001	
15	5	16	גוף בשר בראון G1300/1500                                  	80	01/01/2001	
15	5	17	גוף בשר קנווד MG-600                                      	119	01/01/2001	
15	5	18	גיר קומפלט מולינקס HV8                                    	238	01/01/2001	דים מחיר כפול
15	5	19	גיר קומפלט קנווד MG-700                                   	293	01/01/2001	
15	5	20	דוחסן (דוחפן) קנווד MG-600                                	53	01/01/2001	
15	5	21	דוחסן בראון ישן                                           	55	01/01/2001	
15	5	22	דוחסן קנווד A-950/MG-400/450                              	38	01/01/2001	
15	5	23	דיסקה לחלזון6VH                                           	19	01/01/2001	
15	5	24	חילזון קומפלט קנווד MG-600                                	67.5	01/01/2001	
15	5	25	חילזון 054/025/מס'-8                                      	157	01/01/2001	
15	5	26	"חילזון מולינקס משושה,(אין מרובע)                          "	118	01/01/2001	
15	5	27	חילזון K-MIX                                              	93	01/01/2001	
15	5	28	חילזון בראון חדש G1300/1500                               	134	01/01/2001	
15	5	29	חילזון בראון ישן                                          	144	01/01/2001	
15	5	30	חילזון מולינקס ME-605                                     	96	01/01/2001	
15	5	31	חילזון קנווד שף מס'-7                                     	146	01/01/2001	
15	5	32	מפסק הפעלה בראון 1300/1500                                	40	01/01/2001	
15	5	33	מטחנת בשר לקיימיקס ו KVL                                  	426.5	01/01/2001	
15	5	34	מטחנת בשר לשף ומייג'ור (קיט עם אביזר מתאם)                	418	01/01/2001	
15	5	36	מטחנת בשר לקיצ'נאיד KSM-150/90                            	360	01/01/2001	
15	5	37	מגש בשר -MG-600                                           	46	01/01/2001	
15	5	38	מגש בשר  MG-400/450                                       	58	01/01/2001	
15	5	39	מגש בשר בראון G1300/1500                                  	75	01/01/2001	
15	5	40	מנוע קנווד PG-520                                         	280	01/01/2001	
15	5	41	מנוע 6-HV                                                 	240	01/01/2001	
15	5	42	מנוע גרץ 8.688                                            	163	01/01/2001	
15	5	43	מנוע קנווד MG-400/450                                     	196	01/01/2001	
15	5	44	מנוע קנווד MG-700                                         	250	01/01/2001	
15	5	45	מעגל פיקוד MG-600 הגדול התחתון                            	70	01/01/2001	
15	5	46	מקשר חילזון 6VH                                           	21	01/01/2001	
15	5	47	מקשר חילזון אמקור סאוטר LW6128/MG989                      	82	01/01/2001	
15	5	48	מקשר חילזון בוש 5564-MUM                                  	82	01/01/2001	
15	5	49	מקשר חילזון בוש MUM-4505                                  	75	01/01/2001	
15	5	50	מקשר חילזון רוטל/גרץ 886.8                                	75	01/01/2001	
15	5	51	סגר קנווד MG-600                                          	58	01/01/2001	
15	5	52	סגר בשר בראון 1300/1500/G3000                             	75	01/01/2001	
15	5	53	סגר בשר 6-VH                                              	74	01/01/2001	
15	5	54	סט גלגלי שיניים MG-600                                    	121	01/01/2001	
15	5	55	סכין מס'-5 קנווד MG-360 גם BOSCH CNFW5 FD9411             	55	01/01/2001	
15	5	56	סכין קנווד MG-600                                         	57	01/01/2001	
15	5	57	סכין בראון חדש 1300/1500                                  	72	01/01/2001	
15	5	58	סכין רוטל                                                 	75	01/01/2001	
15	5	59	סכין קיצ'נאיד                                             	102	01/01/2001	
15	5	60	סכין מס' 7                                                	72	01/01/2001	
15	5	61	סכין 7 כפולה                                              	97.5	01/01/2001	
15	5	62	סכין בשר קיי מיקס                                         	75	01/01/2001	
15	5	63	סכין מס' 8                                                	72	01/01/2001	
15	5	64	סכין חור מרובע מולינקס                                    	82	01/01/2001	
15	5	65	סכין משושה מולינקס                                        	84	01/01/2001	
15	5	66	סכין+רשת מולינקס מרובע                                    	152	01/01/2001	
15	5	67	סכין +רשת HV-6 משושה                                      	115	01/01/2001	
15	5	68	רשת בשר קיי מיקס ישן 8                                    	82	01/01/2001	
15	5	69	רשת בשר קיי מיקס חדש                                      	82	01/01/2001	
15	5	70	רשת בינונית בראון G1500/1300 (מס' 5)                      	66	01/01/2001	
15	5	71	רשת מס' 7                                                 	64	01/01/2001	
15	5	72	רשת חורים בינוניים מס' 8                                  	75	01/01/2001	
15	5	73	רשת חורים גדולים מס'-8                                    	72	01/01/2001	
15	5	74	רשת בראון חורים בינוניים                                  	66	01/01/2001	
15	5	75	שייבת נחושת לחילזון קנווד                                 	32.5	01/01/2001	
15	6		אטם בלנדר בראון K-650 / KM3050	46	01/01/2001	
15	6		אטם בייס 335/911/690/920 BL-330	20.5	01/01/2001	
15	6		אטם בייס בראון 3060	32	01/01/2001	
15	6		אטם בייס בלנדר למיקסר קנווד	24	01/01/2001	
15	6		אטם בייס בראון 5160/4126	20.5	01/01/2001	
15	6		בייס בלנדר קנווד BLM-600	161	01/01/2001	
15	6		בייס בוש ENR-MCM64085 סכינים עם אטם	124	01/01/2001	
15	6		בייס FP-910/920/BL-440/723	80	01/01/2001	
15	6		בייס סכינים בראון JB7192-5150-5160	97.5	01/01/2001	
15	6		"בייס בראון 4184,2050"	83	01/01/2001	
15	6	10	בייס סכינים נינג'ה BL-480/642                             	109	01/01/2001	
15	6	11	בייס מלא בלנדר KVL 4100                                   	96	01/01/2001	
15	6	12	בייס קומפלט 358 מתאים לKMM-770                            	141	01/01/2001	
15	6	13	בייס-פלטת סכינים קיצ'נאיד (סכין לבלנדר קיצנאיד קומפלט)    	355	01/01/2001	
15	6	14	בייס קומפלט קנווד שף                                      	152	01/01/2001	
15	6	15	בייס קנווד BL-330/440                                     	58	01/01/2001	
15	6	16	בייס ריק+אטם בוש 0166                                     	65	01/01/2001	:150624
15	6	17	בייס מלא פיליפס HR-7774                                   	130	01/01/2001	
15	6	18	בייס מלא קנווד FPD-303                                    	80	01/01/2001	
15	6	19	"גיר (שחור,נראה כמו כובע טמבל)למקצף בראון MQ-9045          "	63	01/01/2001	
15	6	20	גיר גדול 4 גלים לבן בראון MQ535                           	75	01/01/2001	
15	6	21	כוס גבוהה לקרח בראון MQ-545                               	94	01/01/2001	
15	6	22	כוס בוש 6610 חדש קומפלט                                   	211	01/01/2001	
15	6	23	כוס בוש ENR-MCM-64085                                     	314.5	01/01/2001	
15	6	24	כוס בלנדר קנווד FPD-300/303  עם סכינים ללא מכסה           	58	01/01/2001	
15	6	25	כוס בלנדר קנווד FP-479/481/690/BL440                      	114.5	01/01/2001	
15	6	26	כוס קומפלט KMIX BL-50-54                                  	252	01/01/2001	
15	6	27	כוס קנווד BL460 קומפלט כולל בייס                          	135	01/01/2001	
15	6	28	כוס בראון K-700                                           	132	01/01/2001	
15	6	29	כוס המילטון 0832 ריק                                      	110	01/01/2001	
15	6	30	כוס בוש MCM-5529RV קומפלט                                 	186	01/01/2001	
15	6	31	כוס בלנדר בוש MUM-54520                                   	165	01/01/2001	
15	6	32	כוס בלנדר בראון  JB-5160                                  	203	01/01/2001	
15	6	33	כוס קומפלט קנווד FPM-800/810                              	252	01/01/2001	
15	6	34	כוס קנווד FP-470  לא ניתן להשיג!                          	0	01/01/2001	
15	6	35	כוס מולינקס תחליפי                                        	68	01/01/2001	
15	6	36	"כוס נינג'ה BL642 גודל 500 מ""ל                             "	59	01/01/2001	
15	6	37	"כוס נינג'ה BL642 גודל 650 מ""ל                             "	69	01/01/2001	
15	6	38	"כוס נינג'ה BL642 גודל 900 מ""ל                             "	79	01/01/2001	
15	6	39	כוס קיצ'נאיד                                              	341	01/01/2001	נחה %51 ממחיר צרכן
15	6	40	כוס בלנדר קנווד זכוכית קומפלט כולל בייס                   	330	01/01/2001	
15	6	41	מ.קפה ותבלינים למיקסר קנווד                               	283	01/01/2001	
15	6	42	מ.קפה ותבלינים מולינקס תחליפי                             	55.5	01/01/2001	
15	6	43	מ.קפה מולינקס                                             	80	01/01/2001	
15	6	44	מכסה גיר קטן בראון MQ9045/9087 שחור                       	88	01/01/2001	
15	6	45	מכסה כוס קנווד FDP-303/300                                	29	01/01/2001	
15	6	46	מכסה לכוס קנווד BL-335                                    	39	01/01/2001	
15	6	47	מכסה לכוס בלנדר KMIX BLX50 אדום                           	132	01/01/2001	
15	6	48	מנוע מוט בלנדר בראון 4191 600W                            	195	01/01/2001	
15	6	49	מנוע מוט בלנדר בראון MQ-785                               	0	01/01/2001	
15	6	50	מנוע מוט בלנדר בראון MQ9045/9087                          	327	01/01/2001	
15	6	51	מקצףמוט בלנדר בראון MQ-535 MQ-545                         	55	01/01/2001	
